ArtistName,EndTime,TrackName,MsPlayed,Date,Year,Month,DayName,Hour,MinutesPlayed,IsSkipped
Ranbir Kapoor,2025-02-11 08:10:00,Meeting Place,3799,2025-02-11,2025,February,Tuesday,8,0.06,Yes
Jordan Sandhu,2025-02-11 08:13:00,Teeje Week,190203,2025-02-11,2025,February,Tuesday,8,3.17,No
Jordan Sandhu,2025-02-11 08:16:00,Defend,173895,2025-02-11,2025,February,Tuesday,8,2.90,No
Nawab,2025-02-11 08:22:00,Expert Jatt,199534,2025-02-11,2025,February,Tuesday,8,3.33,No
Mankirt Aulakh,2025-02-11 08:30:00,Vail (feat. Nimrat Khaira & Shree Brar),103297,2025-02-11,2025,February,Tuesday,8,1.72,No
Mankirt Aulakh,2025-02-11 08:35:00,Vail (feat. Nimrat Khaira & Shree Brar),98158,2025-02-11,2025,February,Tuesday,8,1.64,No
Amrit Maan,2025-02-11 08:42:00,Trending Nakhra,234782,2025-02-11,2025,February,Tuesday,8,3.91,No
Jassie Gill,2025-02-11 08:44:00,Nikle Currant,69048,2025-02-11,2025,February,Tuesday,8,1.15,No
Karan Aujla,2025-02-11 08:46:00,Winning Speech,8950,2025-02-11,2025,February,Tuesday,8,0.15,Yes
Jassie Gill,2025-02-11 08:46:00,Nikle Currant,1413,2025-02-11,2025,February,Tuesday,8,0.02,Yes
Karan Aujla,2025-02-11 08:50:00,Winning Speech,219480,2025-02-11,2025,February,Tuesday,8,3.66,No
Badshah,2025-02-11 09:00:00,God Damn,167234,2025-02-11,2025,February,Tuesday,9,2.79,No
Karan Aujla,2025-02-11 09:19:00,Softly,129277,2025-02-11,2025,February,Tuesday,9,2.15,No
Karan Aujla,2025-02-11 09:20:00,Softly,25885,2025-02-11,2025,February,Tuesday,9,0.43,Yes
Karan Aujla,2025-02-11 09:23:00,Wavy,161000,2025-02-11,2025,February,Tuesday,9,2.68,No
Karan Aujla,2025-02-11 09:25:00,IDK HOW,5364,2025-02-11,2025,February,Tuesday,9,0.09,Yes
Karan Aujla,2025-02-11 09:25:00,IDK HOW,30001,2025-02-11,2025,February,Tuesday,9,0.50,No
Avvy Sra,2025-02-11 09:28:00,White Brown Black,175999,2025-02-11,2025,February,Tuesday,9,2.93,No
Karan Aujla,2025-02-11 09:33:00,Admirin' You (feat. Preston Pablo),105186,2025-02-11,2025,February,Tuesday,9,1.75,No
Udit Narayan,2025-02-11 17:40:00,Aakhir Tumhein Aana Hai,299266,2025-02-11,2025,February,Tuesday,17,4.99,No
Udit Narayan,2025-02-11 17:45:00,"Tu Jo Hans Hans Ke - From ""Raja Bhaiya""",302481,2025-02-11,2025,February,Tuesday,17,5.04,No
Udit Narayan,2025-02-11 17:51:00,Duniya Haseenon Ka Mela,393000,2025-02-11,2025,February,Tuesday,17,6.55,No
Udit Narayan,2025-02-11 17:57:00,Akeli Na Bazar Jaya Karo,349773,2025-02-11,2025,February,Tuesday,17,5.83,No
Udit Narayan,2025-02-11 18:04:00,Ghar Se Nikalte,442015,2025-02-11,2025,February,Tuesday,18,7.37,No
Udit Narayan,2025-02-11 18:10:00,Hadh Kardi Aapne,321093,2025-02-11,2025,February,Tuesday,18,5.35,No
Anand Raj Anand,2025-02-11 18:16:00,O Sanam O Sanam,356336,2025-02-11,2025,February,Tuesday,18,5.94,No
Vinod Rathod,2025-02-11 18:23:00,"Koi Na Koi Chahiye - From ""Deewana""",383375,2025-02-11,2025,February,Tuesday,18,6.39,No
Vinod Rathod,2025-02-11 18:30:00,"Chhupana Bhi Nahin Aata - From ""Baazigar- Hindi""",419040,2025-02-11,2025,February,Tuesday,18,6.98,No
Roop Kumar Rathod,2025-02-11 18:37:00,"To Chalun - From ""Border""",458693,2025-02-11,2025,February,Tuesday,18,7.64,No
Jaspinder Narula,2025-02-11 18:43:00,Tujhe Dekh Ke Dil,333066,2025-02-11,2025,February,Tuesday,18,5.55,No
Udit Narayan,2025-02-11 18:48:00,Jaadu Teri Nazar,279909,2025-02-11,2025,February,Tuesday,18,4.67,No
Pankaj Udhas,2025-02-11 18:53:00,"Chhupana Bhi Nahin Aata (From ""Baazigar"")",322066,2025-02-11,2025,February,Tuesday,18,5.37,No
Amit Kumar,2025-02-11 19:00:00,Tirchi Topiwale - 1,392093,2025-02-11,2025,February,Tuesday,19,6.53,No
Usha Khanna,2025-02-11 19:06:00,Tu Kaun Kahan Se Aayi Hai,365946,2025-02-11,2025,February,Tuesday,19,6.10,No
Anuradha Paudwal,2025-02-11 19:13:00,Mujhe Neend Na Aaye,373573,2025-02-11,2025,February,Tuesday,19,6.23,No
Jaspinder Narula,2025-02-11 19:17:00,Tere Pyar Mein Main,256840,2025-02-11,2025,February,Tuesday,19,4.28,No
Kavita Krishnamurthy,2025-02-11 19:23:00,Mera Piya Ghar Aaya,373342,2025-02-11,2025,February,Tuesday,19,6.22,No
Pankaj Udhas,2025-02-11 19:27:00,Jeeye to Jeeye Kaise,209960,2025-02-11,2025,February,Tuesday,19,3.50,No
Vinod Rathod,2025-02-11 19:32:00,Sundara Sundara,294360,2025-02-11,2025,February,Tuesday,19,4.91,No
Anupama,2025-02-11 19:40:00,Uljhi Hai Yeh Kis Jaal Mein Tu - Humko Aajkal Hai Intezaar,487893,2025-02-11,2025,February,Tuesday,19,8.13,No
Anu Malik,2025-02-11 19:45:00,"Oonchi Hai Building (From ""Judwaa"")",311240,2025-02-11,2025,February,Tuesday,19,5.19,No
Sudesh Bhosle,2025-02-11 19:54:00,Jooma Chumma De De,501333,2025-02-11,2025,February,Tuesday,19,8.36,No
Alka Yagnik,2025-02-11 20:01:00,Kisi Din Banoongi Main,438040,2025-02-11,2025,February,Tuesday,20,7.30,No
Kavita Krishnamurthy,2025-02-11 20:09:00,Khal Nayak Hoon Main,466866,2025-02-11,2025,February,Tuesday,20,7.78,No
Anuradha Paudwal,2025-02-11 20:14:00,"Tumhare Siva (From ""Tum Bin"")",291758,2025-02-11,2025,February,Tuesday,20,4.86,No
Poornima,2025-02-11 20:20:00,Channe Ke Khet Mein,358946,2025-02-11,2025,February,Tuesday,20,5.98,No
Mohammed Aziz,2025-02-11 20:27:00,Mujhko Peena Hain,381893,2025-02-11,2025,February,Tuesday,20,6.36,No
Jatin-Lalit,2025-02-11 20:33:00,Ajnabi Mujhko Itna Bata,373800,2025-02-11,2025,February,Tuesday,20,6.23,No
Sanam,2025-02-11 20:37:00,Pehla Nasha,224210,2025-02-11,2025,February,Tuesday,20,3.74,No
Alka Yagnik,2025-02-11 20:42:00,Kitna Pyaara Hai,261000,2025-02-11,2025,February,Tuesday,20,4.35,No
Lata Mangeshkar,2025-02-11 20:48:00,Tu Mere Samne,366573,2025-02-11,2025,February,Tuesday,20,6.11,No
Kumar Sanu,2025-02-11 20:56:00,Tere Ishq Mein Naachenge,494360,2025-02-11,2025,February,Tuesday,20,8.24,No
Jolly Mukherjee,2025-02-11 21:02:00,Chahe Meri Jaan Tu Le Le,337266,2025-02-11,2025,February,Tuesday,21,5.62,No
Kavita Krishnamurthy,2025-02-11 21:10:00,Tu Mujhe Kabool,486440,2025-02-11,2025,February,Tuesday,21,8.11,No
Alka Yagnik,2025-02-11 21:16:00,Phool Maangu Na Bahaar Maangu,321360,2025-02-11,2025,February,Tuesday,21,5.36,No
Altaf Raja,2025-02-11 21:22:00,Pehle to Kabhi Kabhi,393299,2025-02-11,2025,February,Tuesday,21,6.55,No
Pankaj Udhas,2025-02-11 21:24:00,"Na Kajare Ki Dhar, Pt. 1 (With Jhankar Beats)",76040,2025-02-11,2025,February,Tuesday,21,1.27,No
Salma Agha,2025-02-11 21:28:00,Dil Ke Arman Ansuon Men Bah Gaye,262989,2025-02-11,2025,February,Tuesday,21,4.38,No
Alka Yagnik,2025-02-11 21:34:00,Zindagi Ban Gaye Ho Tum,336973,2025-02-11,2025,February,Tuesday,21,5.62,No
Shaan,2025-02-11 21:39:00,Dil Dil Nazar,323053,2025-02-11,2025,February,Tuesday,21,5.38,No
Uttam Singh,2025-02-11 21:42:00,Dholna,175314,2025-02-11,2025,February,Tuesday,21,2.92,No
Udit Narayan,2025-02-11 22:26:00,Aakhir Tumhein Aana Hai,262064,2025-02-11,2025,February,Tuesday,22,4.37,No
Chandra Brar,2025-02-11 22:27:00,MEDAL,2204,2025-02-11,2025,February,Tuesday,22,0.04,Yes
Jassie Gill,2025-02-11 22:27:00,Nikle Currant,1687,2025-02-11,2025,February,Tuesday,22,0.03,Yes
Jordan Sandhu,2025-02-11 22:27:00,Jattiye Ni,12951,2025-02-11,2025,February,Tuesday,22,0.22,Yes
Khan Bhaini,2025-02-11 22:27:00,Gaddi Pichhe Naa,1818,2025-02-11,2025,February,Tuesday,22,0.03,Yes
Sunanda Sharma,2025-02-11 22:28:00,Jaani Tera Naa,57157,2025-02-11,2025,February,Tuesday,22,0.95,No
Roop Kumar Rathod,2025-02-11 22:28:00,"To Chalun - From ""Border""",26054,2025-02-11,2025,February,Tuesday,22,0.43,Yes
Badshah,2025-02-11 22:31:00,God Damn,167234,2025-02-11,2025,February,Tuesday,22,2.79,No
Badshah,2025-02-11 22:31:00,Drinks On Me,1891,2025-02-11,2025,February,Tuesday,22,0.03,Yes
Badshah,2025-02-11 22:31:00,Bajenge,31565,2025-02-11,2025,February,Tuesday,22,0.53,No
Badshah,2025-02-11 22:32:00,Too Many Hearts,5881,2025-02-11,2025,February,Tuesday,22,0.10,Yes
Udit Narayan,2025-02-12 16:35:00,Aakhir Tumhein Aana Hai,299266,2025-02-12,2025,February,Wednesday,16,4.99,No
Jordan Sandhu,2025-02-12 16:39:00,Tareefan,192000,2025-02-12,2025,February,Wednesday,16,3.20,No
Udit Narayan,2025-02-12 16:43:00,Jaadu Teri Nazar,279909,2025-02-12,2025,February,Wednesday,16,4.67,No
Jordan Sandhu,2025-02-12 16:47:00,Tu Te Sharab,195000,2025-02-12,2025,February,Wednesday,16,3.25,No
Tegi Pannu,2025-02-12 16:49:00,Schedule,148376,2025-02-12,2025,February,Wednesday,16,2.47,No
Gupz Sehra,2025-02-12 16:52:00,Label Black,175076,2025-02-12,2025,February,Wednesday,16,2.92,No
Jassie Gill,2025-02-12 16:56:00,Laden,192784,2025-02-12,2025,February,Wednesday,16,3.21,No
Guri,2025-02-12 16:59:00,Nira Ishq,181514,2025-02-12,2025,February,Wednesday,16,3.03,No
Tegi Pannu,2025-02-12 17:01:00,Untouchable,153210,2025-02-12,2025,February,Wednesday,17,2.55,No
Amrinder Gill,2025-02-12 17:03:00,Adore,130000,2025-02-12,2025,February,Wednesday,17,2.17,No
Diljit Dosanjh,2025-02-12 17:07:00,Raat Di Gedi,198783,2025-02-12,2025,February,Wednesday,17,3.31,No
AP Dhillon,2025-02-12 17:09:00,315 (feat. Shinda Kahlon & Jazzy B),131042,2025-02-12,2025,February,Wednesday,17,2.18,No
Garry Sandhu,2025-02-12 17:13:00,Do Gallan - Let's Talk,251142,2025-02-12,2025,February,Wednesday,17,4.19,No
Karan Randhawa,2025-02-12 17:16:00,Phulkari,196133,2025-02-12,2025,February,Wednesday,17,3.27,No
Parmish Verma,2025-02-12 17:21:00,Le Chakk Main Aa Gya,247964,2025-02-12,2025,February,Wednesday,17,4.13,No
Manni Sandhu,2025-02-12 17:25:00,Gani,266500,2025-02-12,2025,February,Wednesday,17,4.44,No
Ninja,2025-02-12 17:30:00,Aadat,247954,2025-02-12,2025,February,Wednesday,17,4.13,No
Ninja,2025-02-12 17:33:00,Oh Kyu Ni Jaan Ske,221177,2025-02-12,2025,February,Wednesday,17,3.69,No
Jxggi,2025-02-12 17:36:00,What We Do,156129,2025-02-12,2025,February,Wednesday,17,2.60,No
Jassa Dhillon,2025-02-12 17:38:00,Hulare,150000,2025-02-12,2025,February,Wednesday,17,2.50,No
Simar Panag,2025-02-12 17:41:00,Tu Hi Das De,172831,2025-02-12,2025,February,Wednesday,17,2.88,No
Roop Bhullar,2025-02-12 17:45:00,SEE MY HYPE,188379,2025-02-12,2025,February,Wednesday,17,3.14,No
Ninja,2025-02-12 17:48:00,Jinne Saah,215255,2025-02-12,2025,February,Wednesday,17,3.59,No
Alka Yagnik,2025-02-12 17:54:00,Zindagi Ban Gaye Ho Tum,336973,2025-02-12,2025,February,Wednesday,17,5.62,No
Harrdy Sandhu,2025-02-12 18:00:00,Soch,346904,2025-02-12,2025,February,Wednesday,18,5.78,No
Satinder Sartaaj,2025-02-12 18:06:00,Udaarian,342585,2025-02-12,2025,February,Wednesday,18,5.71,No
Karan Randhawa,2025-02-12 18:08:00,Tere Bare,162764,2025-02-12,2025,February,Wednesday,18,2.71,No
Mannat Noor,2025-02-12 18:11:00,"Laung Laachi Title Track (From ""Laung Laachi"")",160635,2025-02-12,2025,February,Wednesday,18,2.68,No
Satinder Sartaaj,2025-02-12 18:18:00,Rutba,404170,2025-02-12,2025,February,Wednesday,18,6.74,No
Jassa Dhillon,2025-02-12 18:20:00,Hasdi,141298,2025-02-12,2025,February,Wednesday,18,2.35,No
Babbu Maan,2025-02-12 18:23:00,Saaun Di Jhadi,114024,2025-02-12,2025,February,Wednesday,18,1.90,No
Babbu Maan,2025-02-13 06:05:00,Saaun Di Jhadi,13468,2025-02-13,2025,February,Thursday,6,0.22,Yes
Badshah,2025-02-13 06:08:00,God Damn,167234,2025-02-13,2025,February,Thursday,6,2.79,No
Avvy Sra,2025-02-13 06:31:00,White Brown Black,59754,2025-02-13,2025,February,Thursday,6,1.00,No
Jordan Sandhu,2025-02-13 06:31:00,Teeje Week,10681,2025-02-13,2025,February,Thursday,6,0.18,Yes
Jordan Sandhu,2025-02-13 06:39:00,Teeje Week,175296,2025-02-13,2025,February,Thursday,6,2.92,No
Pritam,2025-02-13 16:36:00,Ye Tune Kya Kiya,314239,2025-02-13,2025,February,Thursday,16,5.24,No
Pritam,2025-02-13 16:40:00,Tum Se Hi,256404,2025-02-13,2025,February,Thursday,16,4.27,No
Pritam,2025-02-14 15:55:00,Tum Se Hi,64830,2025-02-14,2025,February,Friday,15,1.08,No
Pritam,2025-02-14 16:16:00,Tu Jaane Na,270985,2025-02-14,2025,February,Friday,16,4.52,No
Pritam,2025-02-14 18:16:00,Ye Tune Kya Kiya,314239,2025-02-14,2025,February,Friday,18,5.24,No
Pritam,2025-02-14 18:27:00,Kya Mujhe Pyar Hai,2710,2025-02-14,2025,February,Friday,18,0.05,Yes
Pritam,2025-02-14 19:28:00,Kya Mujhe Pyar Hai,17687,2025-02-14,2025,February,Friday,19,0.29,Yes
Badshah,2025-02-14 19:33:00,God Damn,128210,2025-02-14,2025,February,Friday,19,2.14,No
Amrit Maan,2025-02-14 19:36:00,3 Aarhi,196000,2025-02-14,2025,February,Friday,19,3.27,No
Amrit Maan,2025-02-15 15:54:00,Jatt Fattey Chakk,1989,2025-02-15,2025,February,Saturday,15,0.03,Yes
Amrit Maan,2025-02-15 15:55:00,France,36673,2025-02-15,2025,February,Saturday,15,0.61,No
Shankar-Ehsaan-Loy,2025-02-15 15:59:00,Ishq Di Baajiyaan,287134,2025-02-15,2025,February,Saturday,15,4.79,No
Mustafa Zahid,2025-02-15 16:05:00,"Zaroorat (From ""Ek Villain"")",368852,2025-02-15,2025,February,Saturday,16,6.15,No
Sonu Nigam,2025-02-15 16:11:00,Chori Kiya Re Jiya,286720,2025-02-15,2025,February,Saturday,16,4.78,No
Javed Ali,2025-02-15 16:16:00,Ek Din Teri Raahon,292000,2025-02-15,2025,February,Saturday,16,4.87,No
Amaal Mallik,2025-02-15 16:21:00,Hua Hain Aaj Pehli Baar,309272,2025-02-15,2025,February,Saturday,16,5.15,No
Atif Aslam,2025-02-15 16:25:00,Rafta Rafta,203784,2025-02-15,2025,February,Saturday,16,3.40,No
Javed Ali,2025-02-15 16:31:00,Deewana Kar Raha Hai,338922,2025-02-15,2025,February,Saturday,16,5.65,No
Pritam,2025-02-15 16:36:00,Abhi Kuch Dino Se,285686,2025-02-15,2025,February,Saturday,16,4.76,No
Atif Aslam,2025-02-15 18:04:00,Dekhte Dekhte,120009,2025-02-15,2025,February,Saturday,18,2.00,No
Udit Narayan,2025-02-16 17:55:00,Aakhir Tumhein Aana Hai,299266,2025-02-16,2025,February,Sunday,17,4.99,No
Jordan Sandhu,2025-02-16 17:58:00,Tu Te Sharab,195000,2025-02-16,2025,February,Sunday,17,3.25,No
Mankirt Aulakh,2025-02-16 18:02:00,Kadar,189544,2025-02-16,2025,February,Sunday,18,3.16,No
Amrinder Gill,2025-02-16 18:06:00,Ki Samjiye,284760,2025-02-16,2025,February,Sunday,18,4.75,No
Sunanda Sharma,2025-02-16 18:10:00,Jaani Tera Naa,188638,2025-02-16,2025,February,Sunday,18,3.14,No
Gupz Sehra,2025-02-16 18:12:00,Label Black,175076,2025-02-16,2025,February,Sunday,18,2.92,No
Jassie Gill,2025-02-16 18:16:00,Bapu Zimidar,180527,2025-02-16,2025,February,Sunday,18,3.01,No
Udit Narayan,2025-02-16 18:20:00,Jaadu Teri Nazar,279909,2025-02-16,2025,February,Sunday,18,4.67,No
Khan Bhaini,2025-02-16 18:23:00,Gaddi Pichhe Naa,166042,2025-02-16,2025,February,Sunday,18,2.77,No
Simiran Kaur Dhadli,2025-02-16 18:27:00,Barood Wargi,231529,2025-02-16,2025,February,Sunday,18,3.86,No
Sherry Maan,2025-02-16 18:31:00,Chandigarh Waliye,221992,2025-02-16,2025,February,Sunday,18,3.70,No
Amrit Maan,2025-02-16 18:35:00,MIthi Mithi,221040,2025-02-16,2025,February,Sunday,18,3.68,No
Amrinder Gill,2025-02-16 18:39:00,Vanjhali Vaja,254736,2025-02-16,2025,February,Sunday,18,4.25,No
Jassie Gill,2025-02-16 18:42:00,Nikle Currant,212924,2025-02-16,2025,February,Sunday,18,3.55,No
Sharry Mann,2025-02-16 18:46:00,3 Peg,204396,2025-02-16,2025,February,Sunday,18,3.41,No
Varinder Brar,2025-02-16 18:49:00,Thaa,181340,2025-02-16,2025,February,Sunday,18,3.02,No
The Landers,2025-02-16 18:51:00,Gustakhiyan,152727,2025-02-16,2025,February,Sunday,18,2.55,No
Manni Sandhu,2025-02-16 18:56:00,Gani,266500,2025-02-16,2025,February,Sunday,18,4.44,No
Khan Bhaini,2025-02-16 18:59:00,Off Roading,201600,2025-02-16,2025,February,Sunday,18,3.36,No
Satinder Sartaaj,2025-02-16 19:05:00,Sajjan Raazi,331319,2025-02-16,2025,February,Sunday,19,5.52,No
Harkirat Sangha,2025-02-16 19:08:00,Patti Ton Patiala,168000,2025-02-16,2025,February,Sunday,19,2.80,No
Nimrat Khaira,2025-02-16 19:12:00,Supna Laavan Da,212000,2025-02-16,2025,February,Sunday,19,3.53,No
Jass Bajwa,2025-02-16 19:15:00,Dil De Raaje,202973,2025-02-16,2025,February,Sunday,19,3.38,No
Babbu Maan,2025-02-16 19:20:00,Saaun Di Jhadi,303093,2025-02-16,2025,February,Sunday,19,5.05,No
Ninja,2025-02-16 19:24:00,Oh Kyu Ni Jaan Ske,221177,2025-02-16,2025,February,Sunday,19,3.69,No
Parmish Verma,2025-02-16 19:28:00,Le Chakk Main Aa Gya,247964,2025-02-16,2025,February,Sunday,19,4.13,No
Satinder Sartaaj,2025-02-16 19:35:00,Rutba,404170,2025-02-16,2025,February,Sunday,19,6.74,No
Sunanda Sharma,2025-02-16 19:37:00,Jatt Disda,167294,2025-02-16,2025,February,Sunday,19,2.79,No
Alka Yagnik,2025-02-16 19:44:00,Zindagi Ban Gaye Ho Tum,336973,2025-02-16,2025,February,Sunday,19,5.62,No
Babbu Maan,2025-02-16 19:49:00,Pakki Kanak,310826,2025-02-16,2025,February,Sunday,19,5.18,No
Inder Chahal,2025-02-16 19:52:00,Gal Karke,173381,2025-02-16,2025,February,Sunday,19,2.89,No
Tegi Pannu,2025-02-16 19:55:00,Into You,174508,2025-02-16,2025,February,Sunday,19,2.91,No
Parry Sidhu,2025-02-16 19:58:00,Tu Shayar Banaagi,200007,2025-02-16,2025,February,Sunday,19,3.33,No
AP Dhillon,2025-02-16 20:00:00,315 (feat. Shinda Kahlon & Jazzy B),131042,2025-02-16,2025,February,Sunday,20,2.18,No
Roop Bhullar,2025-02-16 20:03:00,SEE MY HYPE,188379,2025-02-16,2025,February,Sunday,20,3.14,No
Jassa Dhillon,2025-02-16 20:06:00,Hulare,150000,2025-02-16,2025,February,Sunday,20,2.50,No
Harkirat Sangha,2025-02-16 20:08:00,C4,141098,2025-02-16,2025,February,Sunday,20,2.35,No
Prabh Gill,2025-02-16 20:12:00,"Rabb Khair Kare (From ""Daana Paani"" Soundtrack)",184000,2025-02-16,2025,February,Sunday,20,3.07,No
Anuradha Paudwal,2025-02-16 20:18:00,Mujhe Neend Na Aaye,373573,2025-02-16,2025,February,Sunday,20,6.23,No
Deep Bajwa,2025-02-16 20:21:00,Ohi A Ni Ohi A,171140,2025-02-16,2025,February,Sunday,20,2.85,No
Sajjan Adeeb,2025-02-16 20:24:00,Ishqan De Lekhe,209711,2025-02-16,2025,February,Sunday,20,3.50,No
G. Sidhu,2025-02-16 20:27:00,Candle Light,158974,2025-02-16,2025,February,Sunday,20,2.65,No
Prem Dhillon,2025-02-16 20:31:00,Old Skool,253636,2025-02-16,2025,February,Sunday,20,4.23,No
Tyson Sidhu,2025-02-16 20:33:00,GODSPEED,127200,2025-02-16,2025,February,Sunday,20,2.12,No
Ninja,2025-02-16 20:37:00,Jinne Saah,215255,2025-02-16,2025,February,Sunday,20,3.59,No
Bilal Saeed,2025-02-16 20:40:00,12 Saal,193810,2025-02-16,2025,February,Sunday,20,3.23,No
Ammy Virk,2025-02-16 20:43:00,Wang Da Naap,158983,2025-02-16,2025,February,Sunday,20,2.65,No
Shubh,2025-02-16 20:46:00,Be Mine,148133,2025-02-16,2025,February,Sunday,20,2.47,No
Amar Sandhu,2025-02-16 20:50:00,Bapu Tere Karke,230561,2025-02-16,2025,February,Sunday,20,3.84,No
Roshan Prince,2025-02-16 20:54:00,Look,244164,2025-02-16,2025,February,Sunday,20,4.07,No
Diljit Dosanjh,2025-02-16 20:57:00,High End,176670,2025-02-16,2025,February,Sunday,20,2.94,No
Altaf Raja,2025-02-16 21:03:00,Pehle to Kabhi Kabhi,393299,2025-02-16,2025,February,Sunday,21,6.55,No
Harkirat Sangha,2025-02-16 21:07:00,God's Art,225542,2025-02-16,2025,February,Sunday,21,3.76,No
Dilpreet Dhillon,2025-02-16 21:11:00,Jatt te Jawani,240000,2025-02-16,2025,February,Sunday,21,4.00,No
Deep Jandu,2025-02-16 21:15:00,Pagol,219335,2025-02-16,2025,February,Sunday,21,3.66,No
Mankirt Aulakh,2025-02-16 21:18:00,Kadar,189544,2025-02-16,2025,February,Sunday,21,3.16,No
Sunanda Sharma,2025-02-16 21:21:00,Jaani Tera Naa,188638,2025-02-16,2025,February,Sunday,21,3.14,No
Amrinder Gill,2025-02-16 21:25:00,Dildarian,247586,2025-02-16,2025,February,Sunday,21,4.13,No
Mankirt Aulakh,2025-02-16 21:29:00,Vail (feat. Nimrat Khaira & Shree Brar),201453,2025-02-16,2025,February,Sunday,21,3.36,No
Amrinder Gill,2025-02-16 21:33:00,Kurta Suha,193187,2025-02-16,2025,February,Sunday,21,3.22,No
Vinod Rathod,2025-02-16 21:40:00,"Chhupana Bhi Nahin Aata - From ""Baazigar- Hindi""",419040,2025-02-16,2025,February,Sunday,21,6.98,No
Tegi Pannu,2025-02-16 21:42:00,Untouchable,153210,2025-02-16,2025,February,Sunday,21,2.55,No
Tegi Pannu,2025-02-16 21:45:00,Schedule,148376,2025-02-16,2025,February,Sunday,21,2.47,No
Harkirat Sangha,2025-02-16 21:47:00,Gucci Gabhru,151597,2025-02-16,2025,February,Sunday,21,2.53,No
Parmish Verma,2025-02-16 21:52:00,Gaal Ni Kadni,248515,2025-02-16,2025,February,Sunday,21,4.14,No
Guri,2025-02-16 21:55:00,Yaar Beli,211796,2025-02-16,2025,February,Sunday,21,3.53,No
Harjit Harman,2025-02-16 22:00:00,Mittraan Da Naa Chalda,256173,2025-02-16,2025,February,Sunday,22,4.27,No
Manni Sandhu,2025-02-16 22:04:00,Gani,266500,2025-02-16,2025,February,Sunday,22,4.44,No
Jstar,2025-02-16 22:08:00,Gabhru,218181,2025-02-16,2025,February,Sunday,22,3.64,No
NIJJAR,2025-02-16 22:12:00,Accounts,252602,2025-02-16,2025,February,Sunday,22,4.21,No
Ninja,2025-02-16 22:17:00,Aadat,247954,2025-02-16,2025,February,Sunday,22,4.13,No
Zora Randhawa,2025-02-16 22:20:00,Wonderland,181846,2025-02-16,2025,February,Sunday,22,3.03,No
Babbu Maan,2025-02-16 22:25:00,Saaun Di Jhadi,303093,2025-02-16,2025,February,Sunday,22,5.05,No
Ninja,2025-02-16 22:28:00,Oh Kyu Ni Jaan Ske,221177,2025-02-16,2025,February,Sunday,22,3.69,No
Gurnam Bhullar,2025-02-16 22:32:00,Diamond,239999,2025-02-16,2025,February,Sunday,22,4.00,No
Geeta Zaildar,2025-02-16 22:37:00,Chite Suite Te,287621,2025-02-16,2025,February,Sunday,22,4.79,No
JERRY,2025-02-16 22:41:00,999,171974,2025-02-16,2025,February,Sunday,22,2.87,No
Guru Randhawa,2025-02-16 22:44:00,"Lahore (From ""Lahore"")",197390,2025-02-16,2025,February,Sunday,22,3.29,No
Mannat Noor,2025-02-16 22:47:00,"Laung Laachi Title Track (From ""Laung Laachi"")",160635,2025-02-16,2025,February,Sunday,22,2.68,No
Varinder Brar,2025-02-16 22:50:00,Takkar,184058,2025-02-16,2025,February,Sunday,22,3.07,No
Karan Randhawa,2025-02-16 22:53:00,Tere Bare,162764,2025-02-16,2025,February,Sunday,22,2.71,No
Khan Bhaini,2025-02-16 22:55:00,Numb,166134,2025-02-16,2025,February,Sunday,22,2.77,No
Varinder Brar,2025-02-16 22:59:00,Kaafla,231032,2025-02-16,2025,February,Sunday,22,3.85,No
Tarsem Jassar,2025-02-16 23:02:00,Kingpin,175909,2025-02-16,2025,February,Sunday,23,2.93,No
Raja Baath,2025-02-16 23:05:00,Chaska Ae Yaara Nu,184450,2025-02-16,2025,February,Sunday,23,3.07,No
Zehr Vibe,2025-02-16 23:08:00,Gall Khaas,160200,2025-02-16,2025,February,Sunday,23,2.67,No
Bhupinder Gill,2025-02-17 05:05:00,Battua,303281,2025-02-17,2025,February,Monday,5,5.05,No
Bhupinder Gill,2025-02-17 05:05:00,Battua,15888,2025-02-17,2025,February,Monday,5,0.26,Yes
Amrit Maan,2025-02-17 05:17:00,3 Aarhi,196000,2025-02-17,2025,February,Monday,5,3.27,No
Jordan Sandhu,2025-02-17 05:20:00,Tareefan,192000,2025-02-17,2025,February,Monday,5,3.20,No
Jordan Sandhu,2025-02-17 05:23:00,Defend,173895,2025-02-17,2025,February,Monday,5,2.90,No
